Date,FLTempCMax,FLTempCMin,FLTempCMean,FLGageHeightMax,FLGageHeightMin,FLGageHeightMean
10/22/2016,21.6,20.7,21.1,258.61,258.09,258.37
10/23/2016,21,20.4,20.6,258.09,257.57,257.85
10/24/2016,21.6,20.3,20.5,257.57,257.08,257.34
10/25/2016,21.6,20,20.3,257.08,256.56,256.82
10/26/2016,21.6,19.7,20.1,256.56,256.03,256.31
10/27/2016,19.9,19.5,19.7,256.03,255.52,255.79
10/28/2016,20.2,19.4,19.8,255.52,255,255.26
10/29/2016,20.5,19.4,19.9,255,254.43,254.72
10/30/2016,22,19.3,20.1,254.44,253.89,254.17
10/31/2016,20.1,19.4,19.8,253.89,253.39,253.62
11/01/2016,19.9,19.2,19.5,253.39,253.11,253.23
11/02/2016,21.7,18.9,19.9,253.11,252.9,253
11/03/2016,22.6,19.1,20.4,252.9,252.68,252.79
11/04/2016,20.5,19.1,19.6,252.69,252.54,252.61
11/05/2016,19.8,18.9,19.2,252.55,252.44,252.5
11/06/2016,20.4,18.7,19.2,252.44,252.34,252.39
11/07/2016,18.9,18.4,18.6,252.34,252.23,252.29
11/08/2016,19.8,18.1,18.6,252.23,252.12,252.18
11/09/2016,18.3,17.8,18.1,252.18,252,252.1
11/10/2016,18,17.6,17.8,252.07,251.96,252
11/11/2016,18.3,17.3,17.7,252.02,251.93,251.98
11/12/2016,17.5,16.9,17.1,251.98,251.92,251.94
11/13/2016,18.1,16.6,17.1,251.94,251.9,251.92
11/14/2016,17.3,16.5,16.8,251.96,251.9,251.93
11/15/2016,17.6,16.2,16.8,251.95,251.9,251.92
11/16/2016,17.5,16.1,16.7,251.92,251.89,251.9
11/17/2016,17.7,16,16.8,251.91,251.88,251.89
11/18/2016,18.5,15.9,16.8,251.89,251.86,251.87
11/19/2016,16.6,15.5,16,252.04,251.84,251.89
11/20/2016,15.5,15,15.3,251.92,251.8,251.85
11/21/2016,15.1,14.6,14.9,251.86,251.77,251.81
11/22/2016,14.9,14.3,14.6,251.81,251.74,251.77
11/23/2016,14.8,14,14.2,251.75,251.71,251.73
11/24/2016,15.4,14,14.5,251.76,251.69,251.72
11/25/2016,16,14,14.9,251.73,251.7,251.71
11/26/2016,15.1,13.8,14.4,251.78,251.66,251.72
11/27/2016,14.4,13.6,13.8,251.69,251.64,251.66
11/28/2016,13.6,13.3,13.4,251.65,251.58,251.63
11/29/2016,14,13.3,13.6,251.66,251.51,251.6
11/30/2016,15.1,13.6,14,251.64,251.59,251.61
12/01/2016,14.7,14.1,14.4,251.66,251.58,251.62
12/02/2016,14.4,13.8,14.1,251.63,251.55,251.59
12/03/2016,14,13.4,13.7,251.62,251.53,251.56
12/04/2016,,,,251.56,251.51,251.53
12/05/2016,13.8,13,13.3,251.61,251.53,251.57
12/06/2016,13.3,12.8,13.1,251.72,251.53,251.6
12/07/2016,14.6,12.7,13.2,251.66,251.61,251.63
12/08/2016,13.2,12.4,12.8,251.71,251.61,251.64
12/09/2016,12.5,12,12.3,251.7,251.58,251.64
12/10/2016,12.1,11.6,11.9,251.63,251.57,251.6
12/11/2016,11.6,11.3,11.4,251.6,251.56,251.58
12/12/2016,11.6,11.2,11.4,251.63,251.54,251.58
12/13/2016,11.5,11.1,11.2,251.58,251.53,251.56
12/14/2016,11.3,11.1,11.2,251.58,251.53,251.55
12/15/2016,11.1,10.5,10.8,251.71,251.51,251.57
12/16/2016,10.5,9.9,10.2,251.55,251.46,251.49
12/17/2016,10,9.8,9.9,251.54,251.45,251.49
12/18/2016,11.4,9.8,10.3,251.6,251.44,251.5
12/19/2016,10.3,9.7,9.9,251.55,251.46,251.51
12/20/2016,10.1,9.5,9.7,251.52,251.48,251.5
12/21/2016,10.7,9.3,9.9,251.5,251.46,251.48
12/22/2016,10.2,9.3,9.7,251.53,251.43,251.48
12/23/2016,10.2,9.2,9.5,251.49,251.44,251.46
12/24/2016,10.2,9.3,9.6,251.48,251.41,251.45
12/25/2016,11.1,9.5,9.9,251.46,251.42,251.44
12/26/2016,11.4,9.4,10,251.45,251.41,251.43
12/27/2016,11,10,10.5,251.44,251.4,251.42
12/28/2016,11,9.9,10.4,251.48,251.38,251.42
12/29/2016,10.8,9.8,10.1,251.64,251.37,251.44
12/30/2016,9.8,9.4,9.5,251.54,251.38,251.44
12/31/2016,9.4,9.1,9.3,251.41,251.34,251.38
01/01/2017,9.5,9.2,9.3,251.42,251.36,251.39
01/02/2017,9.4,9.2,9.3,251.7,251.41,251.57
01/03/2017,10.1,9.2,9.6,251.85,251.68,251.78
01/04/2017,10.5,9.7,10,252.03,251.83,251.9
01/05/2017,9.7,9.2,9.4,251.98,251.92,251.94
01/06/2017,9.2,8.9,9.1,251.96,251.87,251.91
01/07/2017,8.9,8,8.5,252.04,251.88,251.96
01/08/2017,8.1,7.5,7.8,251.99,251.87,251.93
01/09/2017,7.5,7,7.3,251.89,251.82,251.85
01/10/2017,7.5,6.9,7.1,251.82,251.74,251.79
01/11/2017,9.1,7,7.5,251.79,251.74,251.76
01/12/2017,8.6,7.1,7.5,251.83,251.75,251.79
01/13/2017,9.9,7.4,8,251.9,251.82,251.86
01/14/2017,8.5,7.6,8,251.91,251.86,251.89
01/15/2017,8.4,7.9,8.2,251.9,251.87,251.88
01/16/2017,8.3,7.8,8,251.88,251.84,251.86
01/17/2017,8.9,8.2,8.4,251.86,251.82,251.83
01/18/2017,9.9,8.3,9.1,251.91,251.78,251.82
01/19/2017,11.8,8.5,9.7,251.79,251.73,251.76
01/20/2017,10.5,8.5,9.3,251.75,251.7,251.73
01/21/2017,9.7,8.6,9.2,251.82,251.72,251.75
01/22/2017,10.3,8.6,9.8,251.95,251.81,251.87
01/23/2017,10.5,9,9.6,252.48,251.93,252.14
01/24/2017,9.9,9.1,9.5,252.84,252.48,252.71
01/25/2017,11,9,9.7,252.78,252.7,252.75
01/26/2017,9.7,9.3,9.5,252.84,252.6,252.68
01/27/2017,9.8,9.3,9.5,252.6,252.43,252.51
01/28/2017,9.3,8.9,9.2,252.43,252.23,252.33
01/29/2017,10.1,8.8,9.1,252.23,252.03,252.14
01/30/2017,9,8.6,8.8,252.1,251.83,251.97
01/31/2017,9.3,8.5,8.8,251.83,251.72,251.77
02/01/2017,11.7,8.6,9.5,251.78,251.72,251.75
02/02/2017,10.3,9.2,9.8,251.77,251.73,251.75
02/03/2017,9.8,8.8,9.2,251.79,251.71,251.74
02/04/2017,9.8,8.5,8.9,251.79,251.68,251.73
02/05/2017,9.3,8.3,8.8,251.75,251.68,251.71
02/06/2017,11.9,8.4,9.7,251.72,251.69,251.71
02/07/2017,10.1,8.5,9.1,251.73,251.68,251.7
02/08/2017,12.6,8.9,10.9,251.78,251.7,251.73
02/09/2017,11.9,9.9,10.8,252.05,251.72,251.88
02/10/2017,10.6,9.6,10,251.83,251.74,251.8
02/11/2017,11.1,9.5,10,251.84,251.78,251.81
02/12/2017,12.3,10.2,10.8,251.95,251.8,251.84
02/13/2017,11.3,10.3,10.8,251.96,251.79,251.87
02/14/2017,11.9,10.3,10.8,251.85,251.8,251.82
02/15/2017,11,10.4,10.7,251.96,251.82,251.86
02/16/2017,10.6,10,10.3,252,251.8,251.89
02/17/2017,11.3,10,10.5,251.88,251.82,251.85
02/18/2017,12.4,10,10.7,251.87,251.84,251.85
02/19/2017,12.5,10.4,11.3,251.92,251.83,251.86
02/20/2017,14.4,11.5,12.5,251.87,251.83,251.85
02/21/2017,13,11.6,12.1,251.85,251.82,251.83
02/22/2017,14.9,11.8,13.2,251.87,251.79,251.83
02/23/2017,15.5,13.1,13.9,251.84,251.8,251.82
02/24/2017,17.5,13.3,14.6,251.84,251.8,251.82
02/25/2017,14.2,12.2,13,251.9,251.77,251.82
02/26/2017,13.6,12,12.7,251.88,251.76,251.81
02/27/2017,13.7,12.2,12.5,251.79,251.72,251.76
02/28/2017,14.6,12.2,13.1,251.78,251.73,251.75
03/01/2017,14.1,12.5,13.5,251.85,251.72,251.76
03/02/2017,14.5,12.9,13.7,251.99,251.79,251.91
03/03/2017,13.6,13,13.3,252.07,251.89,251.94
03/04/2017,13.7,12.7,13.1,251.97,251.89,251.92
03/05/2017,14.5,12.5,13,251.93,251.9,251.91
03/06/2017,13.8,12.3,12.9,251.94,251.89,251.91
03/07/2017,13.6,12.4,12.8,251.92,251.84,251.89
03/08/2017,14.6,12.8,13.5,252,251.84,251.91
03/09/2017,16.3,13.5,14.5,251.91,251.86,251.89
03/10/2017,14.6,13.4,13.9,252.1,251.83,251.92
03/11/2017,14.2,13.4,13.7,251.91,251.82,251.86
03/12/2017,14.7,13.1,13.6,251.85,251.81,251.82
03/13/2017,13.1,12.3,12.7,251.89,251.77,251.82
03/14/2017,12.5,11.9,12.2,252.12,251.88,252
03/15/2017,11.9,11.4,11.6,252.12,251.9,252.01
03/16/2017,12.4,11.1,11.6,251.95,251.82,251.89
03/17/2017,14.6,11.1,12,251.86,251.79,251.82
03/18/2017,12.7,11,11.5,251.95,251.79,251.84
03/19/2017,11.5,10.9,11.2,251.97,251.83,251.88
03/20/2017,15.4,10.9,12.8,251.88,251.84,251.86
03/21/2017,17.1,13,14.6,251.91,251.84,251.87
03/22/2017,15.6,13.6,14.7,251.94,251.83,251.89
03/23/2017,15,13.4,13.9,251.87,251.82,251.85
03/24/2017,14.8,13.2,13.9,251.86,251.81,251.84
03/25/2017,15.2,13.4,14.1,251.86,251.81,251.84
03/26/2017,15.4,14,14.5,251.84,251.79,251.82
03/27/2017,16.6,13.9,15,251.85,251.79,251.82
03/28/2017,17.3,14.4,15.9,251.88,251.8,251.83
03/29/2017,17.2,16.3,16.7,251.85,251.81,251.82
03/30/2017,17.1,15.1,16.2,251.81,251.76,251.79
03/31/2017,17.3,13.2,15.4,251.98,251.75,251.85
04/01/2017,17.6,15,16.2,252.13,251.94,252.04
04/02/2017,17.5,15.9,16.6,252.13,252.08,252.11
04/03/2017,17.1,15.9,16.5,252.17,252.08,252.12
04/04/2017,18.7,15.9,17.3,252.23,252.14,252.18
04/05/2017,18.5,17.2,17.6,252.26,252.04,252.19
04/06/2017,17.6,16.3,17,252.36,252.18,252.27
04/07/2017,16.8,16.2,16.4,252.51,252.27,252.38
04/08/2017,18.1,16,16.8,252.37,252.29,252.33
04/09/2017,19.5,16.2,17.6,252.31,252.22,252.27
04/10/2017,18.6,16.5,17.6,252.23,252.14,252.2
04/11/2017,19.7,17.3,18.2,252.18,252.07,252.13
04/12/2017,22.6,18.1,19.9,252.08,252.03,252.06
04/13/2017,21.5,19.4,20.4,252.04,251.91,251.99
04/14/2017,22.9,19.5,20.9,251.97,251.92,251.94
04/15/2017,22.2,20.2,21,251.95,251.86,251.89
04/16/2017,21.7,20.2,20.8,251.88,251.81,251.85
04/17/2017,23.3,20.7,21.6,251.87,251.74,251.81
04/18/2017,22.3,21.4,21.9,251.83,251.72,251.77
04/19/2017,21.9,20.8,21.3,251.78,251.73,251.75
04/20/2017,24.3,20.8,22.1,251.75,251.71,251.73
04/21/2017,24.8,22,23.4,251.78,251.67,251.72
04/22/2017,25.2,23.5,24.1,251.79,251.67,251.72
04/23/2017,23.5,21.6,22.6,251.78,251.69,251.74
04/24/2017,21.6,20.1,20.8,253.31,251.76,252.11
04/25/2017,22.8,19.8,21,259.4,253.31,256.58
04/26/2017,23.1,20.4,21.6,260.86,259.4,260.49
04/27/2017,22.5,20.9,21.5,261.03,260.86,260.96
04/28/2017,24.2,20.7,22.4,261.14,261.03,261.1
04/29/2017,24.3,21.4,22.9,261.18,261.12,261.15
04/30/2017,24.3,23,23.5,261.13,261,261.08
05/01/2017,23.3,20.1,21.6,261.01,260.77,260.9
05/02/2017,22.9,19.7,21.6,260.8,260.42,260.63
05/03/2017,23.2,21.5,22.5,260.42,259.87,260.16
05/04/2017,23.3,21.2,22.5,259.87,259.31,259.59
05/05/2017,22.7,20.9,22.1,259.39,259.18,259.31
05/06/2017,22.2,21.4,21.9,259.2,258.69,258.98
05/07/2017,21.7,20.8,21.2,258.69,258,258.38
05/08/2017,22,20.5,21,258,257.31,257.68
05/09/2017,20.6,20.1,20.4,257.31,256.61,256.98
05/10/2017,24.2,20,21.4,256.62,255.93,256.26
05/11/2017,24.5,20,21.8,255.94,255.35,255.59
05/12/2017,21.1,20.1,20.5,255.37,254.97,255.15
05/13/2017,20.8,19.9,20.3,254.97,254.56,254.78
05/14/2017,22.2,20.1,21,254.56,254.07,254.34
05/15/2017,23.2,21,21.8,254.08,253.5,253.78
05/16/2017,26.6,22.3,24,253.5,252.9,253.2
05/17/2017,26.4,23,24.9,252.9,252.35,252.61
05/18/2017,26.4,23.6,24.9,252.35,252.04,252.18
05/19/2017,27.9,24.3,26,252.04,251.93,251.99
05/20/2017,29.7,25.9,27.3,251.97,251.86,251.93
05/21/2017,27,25.9,26.2,251.92,251.85,251.89
05/22/2017,26.5,25.2,25.7,251.91,251.8,251.85
05/23/2017,25.6,24.5,25,252.02,251.83,251.9
05/24/2017,24.5,24,24.3,252.55,252.01,252.3
05/25/2017,24.9,23.6,24.1,253.7,252.55,253.03
05/26/2017,25.8,23.3,24.3,254.04,253.7,253.96
05/27/2017,27.2,23.9,25.3,253.97,253.75,253.87
05/28/2017,26.8,24.1,26,253.77,253.47,253.62
05/29/2017,28.3,25.8,27,253.47,253.14,253.32
05/30/2017,28.4,26.8,27.5,253.15,252.79,252.98
05/31/2017,29.2,26.8,27.5,252.79,252.42,252.62
06/01/2017,30,26.8,28.3,252.42,252.16,252.27
06/02/2017,29.7,27.6,28.5,252.17,252.04,252.11
06/03/2017,30.9,27.8,28.9,252.04,251.93,252
06/04/2017,30.9,28.1,29.1,251.94,251.79,251.88
06/05/2017,29.3,27.9,28.4,252.03,251.77,251.87
06/06/2017,29.6,27.5,28.4,252.23,252.03,252.17
06/07/2017,28.3,26.9,27.5,252.23,252.1,252.18
06/08/2017,26.9,25.6,26,252.14,251.98,252.06
06/09/2017,28.1,25.3,26.5,252,251.84,251.91
06/10/2017,29.5,26.2,27.6,251.84,251.75,251.8
06/11/2017,30.2,26.9,28.4,251.75,251.66,251.71
06/12/2017,30.9,27.8,29.2,251.69,251.64,251.67
06/13/2017,30.4,28.2,29.1,251.66,251.62,251.64
06/14/2017,32.4,28.4,30.1,251.64,251.56,251.62
06/15/2017,33.5,29.8,31.1,251.62,251.56,251.59
06/16/2017,32.3,29.3,30.5,251.65,251.52,251.57
06/17/2017,30.2,28.7,29.2,251.77,251.64,251.71
06/18/2017,29.9,28.4,29,251.79,251.74,251.76
06/19/2017,29.2,27.9,28.5,251.87,251.7,251.76
06/20/2017,29.9,27.6,28.4,253.76,251.87,252.66
06/21/2017,29.7,27.6,28.4,254.33,253.76,254.22
06/22/2017,29.2,28.2,28.7,254.24,253.92,254.1
06/23/2017,29.5,28.1,28.7,253.92,253.47,253.73
06/24/2017,31.2,27.9,29,253.48,253.18,253.34
06/25/2017,29.8,28.5,29.1,253.19,252.88,253.06
06/26/2017,31.8,28.4,29.7,252.88,252.43,252.67
06/27/2017,30.2,28.7,29.2,252.43,251.96,252.2
06/28/2017,31,28.2,29.2,251.96,251.76,251.82
06/29/2017,30.4,28,28.9,251.76,251.69,251.73
06/30/2017,28.9,27.8,28.2,251.72,251.64,251.69
07/01/2017,29.7,27.7,28.4,251.72,251.68,251.7
07/02/2017,31.1,28,29.5,251.73,251.68,251.7
07/03/2017,32.5,29.5,30.7,251.72,251.65,251.69
07/04/2017,33.7,30.2,31.4,251.83,251.64,251.68
07/05/2017,33.8,30.5,31.4,252,251.78,251.89
07/06/2017,33.6,30.4,31.8,252.01,251.88,251.98
07/07/2017,32.3,30.2,31.2,252.04,251.95,251.99
07/08/2017,33.2,30.7,31.5,252.09,251.86,251.94
07/09/2017,32.7,30.7,31.3,251.94,251.86,251.91
07/10/2017,33.2,30.8,31.3,251.87,251.78,251.84
07/11/2017,33.3,30.1,31.5,251.8,251.75,251.77
07/12/2017,33,30.6,31.6,251.77,251.71,251.74
07/13/2017,32.8,30.8,31.6,251.77,251.68,251.72
07/14/2017,33.9,31,32.3,251.73,251.68,251.71
07/15/2017,33.5,31.6,32.5,251.71,251.64,251.68
07/16/2017,33.3,31.7,32.2,251.67,251.56,251.63
07/17/2017,32.4,31.2,31.6,251.62,251.56,251.6
07/18/2017,31.8,30.7,31.1,251.64,251.52,251.57
07/19/2017,33.7,30.3,31.8,251.62,251.52,251.58
07/20/2017,35,31.1,32.7,251.56,251.51,251.54
07/21/2017,34,31.5,32.6,251.54,251.47,251.51
07/22/2017,33.9,32,32.6,251.5,251.42,251.46
07/23/2017,33.8,31.3,32.1,251.48,251.34,251.42
07/24/2017,33,31,31.8,251.43,251.35,251.38
07/25/2017,33.5,31.6,32.4,251.38,251.29,251.35
07/26/2017,32.9,31.4,31.9,251.32,251.24,251.28
07/27/2017,32.4,31.1,31.6,251.29,251.18,251.24
07/28/2017,32.3,30.6,31.4,251.34,251.18,251.25
07/29/2017,30.6,29.7,30.2,251.39,251.3,251.33
07/30/2017,29.9,29.2,29.6,251.32,251.25,251.29
07/31/2017,30.2,29,29.5,251.25,251.2,251.23
08/01/2017,31.7,28.9,30.1,251.21,251.16,251.18
08/02/2017,31.7,29,30.1,251.16,251.12,251.14
08/03/2017,32.5,29,30.2,251.14,251.05,251.1
08/04/2017,32.4,29,30.2,251.08,251,251.05
08/05/2017,30.7,28.7,29.7,251.06,250.94,251.01
08/06/2017,29.9,29.3,29.6,250.98,250.85,250.92
08/07/2017,29.8,29,29.4,250.9,250.8,250.86
08/08/2017,29,28.3,28.6,250.88,250.81,250.84
08/09/2017,29.4,28.1,28.5,250.84,250.79,250.81
08/10/2017,29.7,28.1,28.8,250.79,250.74,250.77
08/11/2017,32.8,28.6,29.7,250.78,250.7,250.74
08/12/2017,31.7,28.7,30,251.16,250.78,251.07
08/13/2017,30.2,29,29.5,251.34,251.13,251.27
08/14/2017,30.4,28.7,29.2,251.35,251.31,251.33
08/15/2017,31.9,28.8,30.2,251.36,251.3,251.33
08/16/2017,32.4,29.7,30.8,251.35,251.32,251.33
08/17/2017,31.8,30,30.7,251.35,251.26,251.32
08/18/2017,32.8,29.5,30.8,251.39,251.3,251.33
08/19/2017,32.3,30,31.1,251.4,251.32,251.36
08/20/2017,33.4,30.6,31.5,251.36,251.31,251.33
08/21/2017,31.7,30.9,31.3,251.31,251.26,251.29
08/22/2017,32.9,30.3,31.4,251.28,251.23,251.26
08/23/2017,33.3,30.3,31.3,251.28,251.17,251.22
08/24/2017,31,30.1,30.5,251.22,251.16,251.18
08/25/2017,31,29.6,30.1,251.18,251.11,251.14
08/26/2017,30.1,29.4,29.7,251.12,251.04,251.08
08/27/2017,29.6,28.8,29.1,251.08,251,251.03
08/28/2017,28.8,27.7,28.1,251.02,250.93,250.98
08/29/2017,27.7,26.7,27.2,251,250.9,250.96
08/30/2017,28.9,26.6,27.6,250.92,250.84,250.88
08/31/2017,28.7,27.2,27.9,250.86,250.78,250.83
09/01/2017,27.8,26.8,27.3,250.85,250.73,250.79
09/02/2017,27.5,26.3,26.7,250.91,250.8,250.84
09/03/2017,28.4,26.1,27,250.87,250.79,250.83
09/04/2017,29.3,26.4,27.4,250.81,250.75,250.78
09/05/2017,28.3,26.3,27,250.76,250.66,250.73
09/06/2017,27.8,26.2,26.7,250.86,250.64,250.73
09/07/2017,27.4,25.9,26.5,250.75,250.67,250.72
09/08/2017,27.2,25.8,26.4,250.69,250.63,250.66
09/09/2017,26.3,25.6,25.9,250.65,250.58,250.62
09/10/2017,25.7,25,25.3,250.6,250.52,250.56
09/11/2017,25,24.1,24.5,250.55,250.46,250.51
09/12/2017,24.1,23.9,24,250.5,250.46,250.48
09/13/2017,26.9,23.8,25,250.5,250.45,250.47
09/14/2017,25.9,24.4,25,250.47,250.43,250.45
09/15/2017,28.7,24.6,26.4,250.44,250.41,250.43
09/16/2017,27.3,26,26.7,250.41,250.36,250.39
09/17/2017,27.4,26.1,26.6,250.38,250.33,250.35
09/18/2017,26.8,26,26.3,250.36,250.3,250.32
09/19/2017,28,25.8,26.8,250.32,250.25,250.29
09/20/2017,29.4,26.3,27.7,250.26,250.2,250.23
09/21/2017,28.2,27,27.6,250.27,250.15,250.2
09/22/2017,28.6,26.7,27.7,250.22,250.16,250.18
09/23/2017,28,27.1,27.5,250.16,250.11,250.13
09/24/2017,27.6,26.7,27.1,250.12,250.07,250.09
09/25/2017,27,26.4,26.7,250.08,250.02,250.05
09/26/2017,26.5,25.9,26.1,250.05,249.97,250.01
09/27/2017,27,25.6,26.2,250.02,249.91,249.97
09/28/2017,30.2,26.2,27.6,249.94,249.88,249.91
09/29/2017,27.3,25.7,26.2,249.9,249.83,249.85
09/30/2017,25.7,24.8,25.4,249.84,249.74,249.81
10/01/2017,24.9,24.3,24.5,249.78,249.69,249.73
10/02/2017,25.3,23.9,24.4,249.7,249.63,249.66
10/03/2017,24.8,23.7,24.1,249.63,249.55,249.6
10/04/2017,26.8,23.5,24.6,249.58,249.53,249.55
10/05/2017,26.6,23.6,24.8,249.53,249.47,249.5
10/06/2017,26.2,23.3,24.2,249.48,249.41,249.45
10/07/2017,24.3,23.3,23.7,249.42,249.35,249.39
10/08/2017,24.1,23.6,23.8,249.38,249.28,249.35
10/09/2017,25.3,23.4,24.2,249.36,249.27,249.33
10/10/2017,26.3,24.2,25.1,249.33,249.27,249.3
10/11/2017,27.1,25.2,25.8,249.4,249.22,249.28
10/12/2017,25.5,24.8,25.2,249.32,249.26,249.29
10/13/2017,24.8,24.1,24.4,249.28,249.23,249.26
10/14/2017,24.9,23.7,24,249.25,249.17,249.21
10/15/2017,25,23.6,24.1,249.17,249.11,249.15
10/16/2017,23.9,23.1,23.5,249.22,249.11,249.14
10/17/2017,23.1,22.6,22.8,249.14,249.06,249.1
10/18/2017,23,22.2,22.5,249.06,249.02,249.04
10/19/2017,24.4,21.8,22.8,249.03,248.98,249.01
10/20/2017,23.2,21.7,22.4,248.99,248.95,248.97
10/21/2017,23.5,21.6,22.3,248.95,248.91,248.93
10/22/2017,23.1,21.4,21.9,248.91,248.86,248.89
10/23/2017,21.9,21.3,21.5,249.1,248.73,248.84
10/24/2017,22.3,21.2,21.6,249.07,248.9,249.02
10/25/2017,21.9,20.9,21.3,249.1,248.98,249.04
10/26/2017,21.4,20.6,20.9,249.05,248.94,249
10/27/2017,21.1,20.2,20.5,248.96,248.89,248.93
10/28/2017,20.4,19.9,20.1,248.94,248.87,248.9
10/29/2017,20,19.3,19.8,249.16,248.92,249.03
10/30/2017,19.6,18.8,19.2,249.08,248.97,249.02
10/31/2017,21.2,18.7,19.7,248.98,248.94,248.97
11/01/2017,20.2,18.6,19.1,248.95,248.91,248.93
11/02/2017,21.1,18.5,19.4,248.92,248.88,248.91
11/03/2017,21.2,18.5,19.6,248.9,248.86,248.87
11/04/2017,20,18.7,18.9,248.87,248.82,248.84
11/05/2017,19.3,18.5,18.7,248.85,248.79,248.82
11/06/2017,19.5,18.4,18.9,248.82,248.76,248.79
11/07/2017,19.1,18.4,18.6,248.79,248.74,248.76
11/08/2017,18.4,17.7,18,248.77,248.71,248.74
11/09/2017,17.7,17.2,17.4,248.76,248.71,248.74
11/10/2017,17.4,16.8,17.1,248.79,248.65,248.72
11/11/2017,16.9,16.2,16.5,248.7,248.64,248.67
11/12/2017,16.2,15.8,15.9,248.67,248.61,248.64
11/13/2017,16.2,15.5,15.8,248.75,248.62,248.69
11/14/2017,15.7,15.3,15.5,248.71,248.68,248.7
11/15/2017,15.5,15,15.2,248.71,248.66,248.68
11/16/2017,16.1,14.9,15.3,248.73,248.66,248.68
11/17/2017,15.9,14.6,15.1,248.68,248.64,248.65
11/18/2017,15,14.5,14.6,248.65,248.59,248.62
11/19/2017,14.8,14.3,14.6,248.75,248.55,248.66
11/20/2017,14.9,14.1,14.4,248.65,248.56,248.6
11/21/2017,14.1,13.8,13.9,248.6,248.55,248.58
11/22/2017,14.3,13.8,14,248.7,248.58,248.61
11/23/2017,14.1,13.4,13.7,248.59,248.55,248.56
11/24/2017,14.1,13.2,13.5,248.57,248.52,248.55
11/25/2017,13.7,13,13.3,248.56,248.52,248.53
11/26/2017,13.9,12.9,13.3,248.57,248.49,248.53
11/27/2017,14.5,12.8,13.4,248.52,248.48,248.49
11/28/2017,13.4,12.6,12.9,248.49,248.44,248.47
11/29/2017,14.2,12.5,13.2,248.48,248.44,248.46
11/30/2017,14.2,12.6,13.2,248.46,248.43,248.45
12/01/2017,13.1,12.5,12.8,248.44,248.41,248.43
12/02/2017,12.8,12.5,12.6,248.44,248.39,248.41
12/03/2017,14.5,12.4,13.1,248.42,248.39,248.4
12/04/2017,13,12.4,12.7,248.4,248.36,248.38
12/05/2017,13.3,12.3,12.6,248.41,248.34,248.37
12/06/2017,12.9,12.2,12.6,248.43,248.32,248.38
12/07/2017,12.3,12.1,12.2,248.38,248.34,248.36
12/08/2017,12.1,11.7,12,248.48,248.33,248.38
12/09/2017,11.7,11.2,11.4,248.64,248.47,248.58
12/10/2017,11.3,10.9,11,248.72,248.6,248.66
12/11/2017,11.5,10.6,11,248.69,248.65,248.66
12/12/2017,10.8,10.2,10.6,248.9,248.65,248.71
12/13/2017,10.3,9.7,10,248.76,248.62,248.68
12/14/2017,10.4,9.7,9.9,248.71,248.64,248.66
12/15/2017,10,9.5,9.7,248.68,248.61,248.64
12/16/2017,9.9,9.2,9.5,248.63,248.6,248.62
12/17/2017,9.7,9,9.2,248.62,248.58,248.6
12/18/2017,11.2,9.1,9.7,248.6,248.57,248.59
12/19/2017,10.4,9.2,9.8,248.59,248.56,248.58
12/20/2017,10.1,9.5,9.8,248.6,248.55,248.57
12/21/2017,10,9.2,9.4,248.6,248.56,248.57
12/22/2017,10.8,9.3,9.9,248.58,248.54,248.56
12/23/2017,9.9,9.1,9.6,248.59,248.49,248.54
12/24/2017,10,9.4,9.6,248.59,248.51,248.54
12/25/2017,9.5,8.9,9.2,248.66,248.48,248.55
12/26/2017,9.4,8.8,8.9,248.53,248.46,248.49
12/27/2017,8.9,8.4,8.7,248.52,248.45,248.48
12/28/2017,8.6,8,8.3,248.5,248.39,248.44
12/29/2017,8.7,7.8,8.1,248.43,248.38,248.41
12/30/2017,8.1,7.7,7.8,248.42,248.36,248.39
12/31/2017,7.7,6.9,7.3,248.45,248.34,248.38
01/01/2018,7,6.4,6.7,248.38,248.31,248.35
01/02/2018,6.8,6.1,6.4,248.37,248.29,248.31
01/03/2018,6.1,5.7,5.9,248.36,248.28,248.3
01/04/2018,5.8,5.2,5.6,248.41,248.26,248.32
01/05/2018,5.2,4.6,4.9,248.32,248.22,248.26
01/06/2018,4.9,4.5,4.7,248.25,248.19,248.22
01/07/2018,5,4,4.4,248.21,248.16,248.18
01/08/2018,4.6,4.1,4.3,248.17,248.14,248.16
01/09/2018,5.7,3.8,4.5,248.16,248.13,248.14
01/10/2018,5.5,4.1,4.6,248.14,248.12,248.13
01/11/2018,5.9,4.5,5.4,248.12,248.07,248.11
01/12/2018,6.5,4.9,5.6,248.23,248.08,248.12
01/13/2018,6.4,5.5,6.1,248.29,248.13,248.23
01/14/2018,5.6,5.1,5.3,248.23,248.17,248.2
01/15/2018,5.7,4.9,5.2,248.22,248.16,248.19
01/16/2018,5.6,4.9,5.2,248.2,248.14,248.16
01/17/2018,5.3,4.7,5,248.28,248.14,248.2
01/18/2018,4.9,4.4,4.7,248.27,248.19,248.23
01/19/2018,6.2,4.4,5,248.22,248.19,248.21
01/20/2018,5.4,4.5,4.9,248.22,248.19,248.21
01/21/2018,6.9,4.6,5.2,248.23,248.2,248.22
01/22/2018,6.6,5.5,6,248.24,248.2,248.22
01/23/2018,6.5,4.7,5.8,248.55,248.16,248.35
01/24/2018,7.1,5.8,6.3,248.7,248.49,248.58
